State,Name,Date,Residents.Confirmed,Staff.Confirmed,Residents.Deaths,Staff.Deaths,Residents.Recovered,Staff.Recovered,Residents.Negative,Residents.Pending,Residents.Quarantine,Staff.Quarantine,Residents.Tested,jurisdiction,id
CA,SOLANO COUNTY WORKSITE LOCATION,2020-09-20,NA,1,NA,NA,NA,1,NA,NA,NA,NA,NA,state,pre-nov_ca_covid
CA,SOLANO COUNTY WORKSITE LOCATION,2020-09-23,NA,1,NA,NA,NA,1,NA,NA,NA,NA,NA,state,pre-nov_ca_covid
CA,SOLANO COUNTY WORKSITE LOCATION,2020-09-25,NA,1,NA,NA,NA,1,NA,NA,NA,NA,NA,state,pre-nov_ca_covid
CA,SOLANO COUNTY WORKSITE LOCATION,2020-09-29,NA,1,NA,NA,NA,1,NA,NA,NA,NA,NA,state,pre-nov_ca_covid
CA,SOLANO COUNTY WORKSITE LOCATION,2020-10-01,NA,1,NA,NA,NA,1,NA,NA,NA,NA,NA,state,pre-nov_ca_covid
CA,SOLANO COUNTY WORKSITE LOCATION,2020-10-03,NA,1,NA,NA,NA,1,NA,NA,NA,NA,NA,state,pre-nov_ca_covid
CA,SOLANO COUNTY WORKSITE LOCATION,2020-10-05,NA,1,NA,NA,NA,1,NA,NA,NA,NA,NA,state,pre-nov_ca_covid
CA,SOLANO COUNTY WORKSITE LOCATION,2020-10-07,NA,1,NA,NA,NA,1,NA,NA,NA,NA,NA,state,pre-nov_ca_covid
CA,SOLANO COUNTY WORKSITE LOCATION,2020-10-11,NA,1,NA,NA,NA,1,NA,NA,NA,NA,NA,state,pre-nov_ca_covid
CA,SOLANO COUNTY WORKSITE LOCATION,2020-10-12,NA,1,NA,NA,NA,1,NA,NA,NA,NA,NA,state,pre-nov_ca_covid
CA,SOLANO COUNTY WORKSITE LOCATION,2020-10-14,NA,1,NA,NA,NA,1,NA,NA,NA,NA,NA,state,pre-nov_ca_covid
CA,SOLANO COUNTY WORKSITE LOCATION,2020-10-18,NA,1,NA,NA,NA,1,NA,NA,NA,NA,NA,state,pre-nov_ca_covid
CA,SOLANO COUNTY WORKSITE LOCATION,2020-10-20,NA,1,NA,NA,NA,1,NA,NA,NA,NA,NA,state,pre-nov_ca_covid
CA,SOLANO COUNTY WORKSITE LOCATION,2020-10-23,NA,1,NA,NA,NA,1,NA,NA,NA,NA,NA,state,pre-nov_ca_covid
CA,SOLANO COUNTY WORKSITE LOCATION,2020-10-26,NA,1,NA,NA,NA,1,NA,NA,NA,NA,NA,state,pre-nov_ca_covid
CA,SOLANO COUNTY WORKSITE LOCATION,2020-10-28,NA,1,NA,NA,NA,1,NA,NA,NA,NA,NA,state,pre-nov_ca_covid
CA,SOLANO COUNTY WORKSITE LOCATION,2020-10-30,NA,1,NA,NA,NA,1,NA,NA,NA,NA,NA,state,pre-nov_ca_covid
CA,SOLANO COUNTY WORKSITE LOCATION,2020-11-02,NA,1,NA,NA,NA,1,NA,NA,NA,NA,NA,state,pre-nov_ca_covid
CA,SOLANO COUNTY WORKSITE LOCATION,2020-11-04,NA,1,NA,NA,NA,1,NA,NA,NA,NA,NA,state,pre-nov_ca_covid
CA,STANISLAUS COUNTY WORKSITE LOCATION,2020-07-23,NA,1,NA,NA,NA,0,NA,NA,NA,NA,NA,state,pre-nov_ca_covid
CA,STANISLAUS COUNTY WORKSITE LOCATION,2020-07-24,NA,1,NA,NA,NA,0,NA,NA,NA,NA,NA,state,pre-nov_ca_covid
CA,STANISLAUS COUNTY WORKSITE LOCATION,2020-07-25,NA,1,NA,NA,NA,0,NA,NA,NA,NA,NA,state,pre-nov_ca_covid
CA,STANISLAUS COUNTY WORKSITE LOCATION,2020-07-26,NA,1,NA,NA,NA,0,NA,NA,NA,NA,NA,state,pre-nov_ca_covid
CA,STANISLAUS COUNTY WORKSITE LOCATION,2020-07-27,NA,1,NA,NA,NA,0,NA,NA,NA,NA,NA,state,pre-nov_ca_covid
CA,STANISLAUS COUNTY WORKSITE LOCATION,2020-07-28,NA,1,NA,NA,NA,0,NA,NA,NA,NA,NA,state,pre-nov_ca_covid
CA,STANISLAUS COUNTY WORKSITE LOCATION,2020-07-29,NA,1,NA,NA,NA,0,NA,NA,NA,NA,NA,state,pre-nov_ca_covid
CA,STANISLAUS COUNTY WORKSITE LOCATION,2020-07-30,NA,1,NA,NA,NA,0,NA,NA,NA,NA,NA,state,pre-nov_ca_covid
CA,STANISLAUS COUNTY WORKSITE LOCATION,2020-07-31,NA,1,NA,NA,NA,0,NA,NA,NA,NA,NA,state,pre-nov_ca_covid
CA,STANISLAUS COUNTY WORKSITE LOCATION,2020-08-01,NA,1,NA,NA,NA,0,NA,NA,NA,NA,NA,state,pre-nov_ca_covid
CA,STANISLAUS COUNTY WORKSITE LOCATION,2020-08-02,NA,1,NA,NA,NA,0,NA,NA,NA,NA,NA,state,pre-nov_ca_covid
CA,STANISLAUS COUNTY WORKSITE LOCATION,2020-08-03,NA,1,NA,NA,NA,0,NA,NA,NA,NA,NA,state,pre-nov_ca_covid
CA,STANISLAUS COUNTY WORKSITE LOCATION,2020-08-04,NA,1,NA,NA,NA,0,NA,NA,NA,NA,NA,state,pre-nov_ca_covid
CA,STANISLAUS COUNTY WORKSITE LOCATION,2020-08-05,NA,1,NA,NA,NA,0,NA,NA,NA,NA,NA,state,pre-nov_ca_covid
CA,STANISLAUS COUNTY WORKSITE LOCATION,2020-08-06,NA,1,NA,NA,NA,0,NA,NA,NA,NA,NA,state,pre-nov_ca_covid
CA,STANISLAUS COUNTY WORKSITE LOCATION,2020-08-07,NA,1,NA,NA,NA,0,NA,NA,NA,NA,NA,state,pre-nov_ca_covid
CA,STANISLAUS COUNTY WORKSITE LOCATION,2020-08-08,NA,1,NA,NA,NA,0,NA,NA,NA,NA,NA,state,pre-nov_ca_covid
CA,STANISLAUS COUNTY WORKSITE LOCATION,2020-08-09,NA,1,NA,NA,NA,0,NA,NA,NA,NA,NA,state,pre-nov_ca_covid
CA,STANISLAUS COUNTY WORKSITE LOCATION,2020-08-10,NA,1,NA,NA,NA,0,NA,NA,NA,NA,NA,state,pre-nov_ca_covid
CA,STANISLAUS COUNTY WORKSITE LOCATION,2020-08-11,NA,1,NA,NA,NA,0,NA,NA,NA,NA,NA,state,pre-nov_ca_covid
CA,STANISLAUS COUNTY WORKSITE LOCATION,2020-08-12,NA,1,NA,NA,NA,3,NA,NA,NA,NA,NA,state,pre-nov_ca_covid
CA,STANISLAUS COUNTY WORKSITE LOCATION,2020-08-14,NA,1,NA,NA,NA,0,NA,NA,NA,NA,NA,state,pre-nov_ca_covid
CA,STANISLAUS COUNTY WORKSITE LOCATION,2020-08-15,NA,1,NA,NA,NA,0,NA,NA,NA,NA,NA,state,pre-nov_ca_covid
CA,STANISLAUS COUNTY WORKSITE LOCATION,2020-08-16,NA,1,NA,NA,NA,0,NA,NA,NA,NA,NA,state,pre-nov_ca_covid
CA,STANISLAUS COUNTY WORKSITE LOCATION,2020-08-17,NA,1,NA,NA,NA,0,NA,NA,NA,NA,NA,state,pre-nov_ca_covid
CA,STANISLAUS COUNTY WORKSITE LOCATION,2020-08-18,NA,1,NA,NA,NA,1,NA,NA,NA,NA,NA,state,pre-nov_ca_covid
CA,STANISLAUS COUNTY WORKSITE LOCATION,2020-08-19,NA,1,NA,NA,NA,1,NA,NA,NA,NA,NA,state,pre-nov_ca_covid
CA,STANISLAUS COUNTY WORKSITE LOCATION,2020-08-20,NA,1,NA,NA,NA,1,NA,NA,NA,NA,NA,state,pre-nov_ca_covid
CA,STANISLAUS COUNTY WORKSITE LOCATION,2020-08-21,NA,1,NA,NA,NA,1,NA,NA,NA,NA,NA,state,pre-nov_ca_covid
CA,STANISLAUS COUNTY WORKSITE LOCATION,2020-08-22,NA,1,NA,NA,NA,1,NA,NA,NA,NA,NA,state,pre-nov_ca_covid
CA,STANISLAUS COUNTY WORKSITE LOCATION,2020-08-23,NA,1,NA,NA,NA,1,NA,NA,NA,NA,NA,state,pre-nov_ca_covid
CA,STANISLAUS COUNTY WORKSITE LOCATION,2020-08-24,NA,1,NA,NA,NA,1,NA,NA,NA,NA,NA,state,pre-nov_ca_covid
CA,STANISLAUS COUNTY WORKSITE LOCATION,2020-08-25,NA,1,NA,NA,NA,1,NA,NA,NA,NA,NA,state,pre-nov_ca_covid
CA,STANISLAUS COUNTY WORKSITE LOCATION,2020-08-26,NA,1,NA,NA,NA,1,NA,NA,NA,NA,NA,state,pre-nov_ca_covid
CA,STANISLAUS COUNTY WORKSITE LOCATION,2020-08-27,NA,1,NA,NA,NA,1,NA,NA,NA,NA,NA,state,pre-nov_ca_covid
CA,STANISLAUS COUNTY WORKSITE LOCATION,2020-08-28,NA,1,NA,NA,NA,1,NA,NA,NA,NA,NA,state,pre-nov_ca_covid
CA,STANISLAUS COUNTY WORKSITE LOCATION,2020-08-29,NA,1,NA,NA,NA,1,NA,NA,NA,NA,NA,state,pre-nov_ca_covid
CA,STANISLAUS COUNTY WORKSITE LOCATION,2020-08-30,NA,1,NA,NA,NA,1,NA,NA,NA,NA,NA,state,pre-nov_ca_covid
CA,STANISLAUS COUNTY WORKSITE LOCATION,2020-08-31,NA,1,NA,NA,NA,1,NA,NA,NA,NA,NA,state,pre-nov_ca_covid
CA,STANISLAUS COUNTY WORKSITE LOCATION,2020-09-01,NA,1,NA,NA,NA,1,NA,NA,NA,NA,NA,state,pre-nov_ca_covid
CA,STANISLAUS COUNTY WORKSITE LOCATION,2020-09-02,NA,1,NA,NA,NA,1,NA,NA,NA,NA,NA,state,pre-nov_ca_covid
CA,STANISLAUS COUNTY WORKSITE LOCATION,2020-09-03,NA,1,NA,NA,NA,1,NA,NA,NA,NA,NA,state,pre-nov_ca_covid
CA,STANISLAUS COUNTY WORKSITE LOCATION,2020-09-04,NA,1,NA,NA,NA,0,NA,NA,NA,NA,NA,state,pre-nov_ca_covid
CA,STANISLAUS COUNTY WORKSITE LOCATION,2020-09-05,NA,1,NA,NA,NA,0,NA,NA,NA,NA,NA,state,pre-nov_ca_covid
CA,STANISLAUS COUNTY WORKSITE LOCATION,2020-09-06,NA,1,NA,NA,NA,0,NA,NA,NA,NA,NA,state,pre-nov_ca_covid
CA,STANISLAUS COUNTY WORKSITE LOCATION,2020-09-07,NA,1,NA,NA,NA,0,NA,NA,NA,NA,NA,state,pre-nov_ca_covid
CA,STANISLAUS COUNTY WORKSITE LOCATION,2020-09-08,NA,1,NA,NA,NA,1,NA,NA,NA,NA,NA,state,pre-nov_ca_covid
CA,STANISLAUS COUNTY WORKSITE LOCATION,2020-09-09,NA,1,NA,NA,NA,1,NA,NA,NA,NA,NA,state,pre-nov_ca_covid
CA,STANISLAUS COUNTY WORKSITE LOCATION,2020-09-10,NA,1,NA,NA,NA,1,NA,NA,NA,NA,NA,state,pre-nov_ca_covid
CA,STANISLAUS COUNTY WORKSITE LOCATION,2020-09-11,NA,1,NA,NA,NA,1,NA,NA,NA,NA,NA,state,pre-nov_ca_covid
CA,STANISLAUS COUNTY WORKSITE LOCATION,2020-09-12,NA,1,NA,NA,NA,1,NA,NA,NA,NA,NA,state,pre-nov_ca_covid
CA,STANISLAUS COUNTY WORKSITE LOCATION,2020-09-13,NA,1,NA,NA,NA,1,NA,NA,NA,NA,NA,state,pre-nov_ca_covid
CA,STANISLAUS COUNTY WORKSITE LOCATION,2020-09-14,NA,1,NA,NA,NA,1,NA,NA,NA,NA,NA,state,pre-nov_ca_covid
CA,STANISLAUS COUNTY WORKSITE LOCATION,2020-09-15,NA,1,NA,NA,NA,1,NA,NA,NA,NA,NA,state,pre-nov_ca_covid
CA,STANISLAUS COUNTY WORKSITE LOCATION,2020-09-16,NA,1,NA,NA,NA,1,NA,NA,NA,NA,NA,state,pre-nov_ca_covid
CA,STANISLAUS COUNTY WORKSITE LOCATION,2020-09-18,NA,1,NA,NA,NA,1,NA,NA,NA,NA,NA,state,pre-nov_ca_covid
CA,STANISLAUS COUNTY WORKSITE LOCATION,2020-09-20,NA,1,NA,NA,NA,1,NA,NA,NA,NA,NA,state,pre-nov_ca_covid
CA,STANISLAUS COUNTY WORKSITE LOCATION,2020-09-23,NA,1,NA,NA,NA,1,NA,NA,NA,NA,NA,state,pre-nov_ca_covid
CA,STANISLAUS COUNTY WORKSITE LOCATION,2020-09-25,NA,1,NA,NA,NA,1,NA,NA,NA,NA,NA,state,pre-nov_ca_covid
CA,STANISLAUS COUNTY WORKSITE LOCATION,2020-09-29,NA,1,NA,NA,NA,1,NA,NA,NA,NA,NA,state,pre-nov_ca_covid
CA,STANISLAUS COUNTY WORKSITE LOCATION,2020-10-01,NA,1,NA,NA,NA,1,NA,NA,NA,NA,NA,state,pre-nov_ca_covid
CA,STANISLAUS COUNTY WORKSITE LOCATION,2020-10-03,NA,1,NA,NA,NA,1,NA,NA,NA,NA,NA,state,pre-nov_ca_covid
CA,STANISLAUS COUNTY WORKSITE LOCATION,2020-10-05,NA,1,NA,NA,NA,1,NA,NA,NA,NA,NA,state,pre-nov_ca_covid
CA,STANISLAUS COUNTY WORKSITE LOCATION,2020-10-07,NA,1,NA,NA,NA,1,NA,NA,NA,NA,NA,state,pre-nov_ca_covid
CA,STANISLAUS COUNTY WORKSITE LOCATION,2020-10-11,NA,1,NA,NA,NA,1,NA,NA,NA,NA,NA,state,pre-nov_ca_covid
CA,STANISLAUS COUNTY WORKSITE LOCATION,2020-10-12,NA,1,NA,NA,NA,1,NA,NA,NA,NA,NA,state,pre-nov_ca_covid
CA,STANISLAUS COUNTY WORKSITE LOCATION,2020-10-14,NA,1,NA,NA,NA,1,NA,NA,NA,NA,NA,state,pre-nov_ca_covid
CA,STANISLAUS COUNTY WORKSITE LOCATION,2020-10-18,NA,1,NA,NA,NA,1,NA,NA,NA,NA,NA,state,pre-nov_ca_covid
CA,STANISLAUS COUNTY WORKSITE LOCATION,2020-10-20,NA,1,NA,NA,NA,1,NA,NA,NA,NA,NA,state,pre-nov_ca_covid
CA,STANISLAUS COUNTY WORKSITE LOCATION,2020-10-23,NA,1,NA,NA,NA,1,NA,NA,NA,NA,NA,state,pre-nov_ca_covid
CA,STANISLAUS COUNTY WORKSITE LOCATION,2020-10-26,NA,1,NA,NA,NA,1,NA,NA,NA,NA,NA,state,pre-nov_ca_covid
CA,STANISLAUS COUNTY WORKSITE LOCATION,2020-10-28,NA,1,NA,NA,NA,1,NA,NA,NA,NA,NA,state,pre-nov_ca_covid
CA,STANISLAUS COUNTY WORKSITE LOCATION,2020-10-30,NA,1,NA,NA,NA,1,NA,NA,NA,NA,NA,state,pre-nov_ca_covid
CA,STANISLAUS COUNTY WORKSITE LOCATION,2020-11-02,NA,1,NA,NA,NA,1,NA,NA,NA,NA,NA,state,pre-nov_ca_covid
CA,STANISLAUS COUNTY WORKSITE LOCATION,2020-11-04,NA,1,NA,NA,NA,1,NA,NA,NA,NA,NA,state,pre-nov_ca_covid
CA,STATEWIDE,2020-08-26,NA,2718,NA,NA,NA,1472,NA,NA,NA,NA,NA,state,pre-nov_ca_covid
CA,STATEWIDE FOR NON-SPECIFIC FACILITIES,2020-08-26,NA,117,NA,NA,NA,100,NA,NA,NA,NA,NA,state,pre-nov_ca_covid
CA,SUBSTANCE ABUSE TREATMENT FACILITY,2020-06-26,1,12,0,NA,1,7,NA,NA,NA,NA,NA,state,pre-nov_ca_covid
CA,SUBSTANCE ABUSE TREATMENT FACILITY,2020-06-27,1,12,0,NA,1,7,NA,NA,NA,NA,NA,state,pre-nov_ca_covid
CA,SUBSTANCE ABUSE TREATMENT FACILITY,2020-06-28,1,12,0,NA,1,7,NA,NA,NA,NA,NA,state,pre-nov_ca_covid
CA,SUBSTANCE ABUSE TREATMENT FACILITY,2020-06-29,1,12,0,NA,1,7,NA,NA,NA,NA,NA,state,pre-nov_ca_covid
CA,SUBSTANCE ABUSE TREATMENT FACILITY,2020-06-30,1,12,0,NA,1,7,NA,NA,NA,NA,NA,state,pre-nov_ca_covid
CA,SUBSTANCE ABUSE TREATMENT FACILITY,2020-07-01,1,12,0,NA,1,7,NA,NA,NA,NA,NA,state,pre-nov_ca_covid
CA,SUBSTANCE ABUSE TREATMENT FACILITY,2020-07-02,1,12,0,NA,1,7,NA,NA,NA,NA,NA,state,pre-nov_ca_covid
CA,SUBSTANCE ABUSE TREATMENT FACILITY,2020-07-03,1,12,0,NA,1,7,NA,NA,NA,NA,NA,state,pre-nov_ca_covid
CA,SUBSTANCE ABUSE TREATMENT FACILITY,2020-07-04,1,12,0,NA,1,7,NA,NA,NA,NA,NA,state,pre-nov_ca_covid
CA,SUBSTANCE ABUSE TREATMENT FACILITY,2020-07-05,1,12,0,NA,1,7,NA,NA,NA,NA,NA,state,pre-nov_ca_covid
CA,SUBSTANCE ABUSE TREATMENT FACILITY,2020-07-06,1,12,0,NA,1,7,NA,NA,NA,NA,NA,state,pre-nov_ca_covid
CA,SUBSTANCE ABUSE TREATMENT FACILITY,2020-07-07,1,12,0,NA,1,7,NA,NA,NA,NA,NA,state,pre-nov_ca_covid
CA,SUBSTANCE ABUSE TREATMENT FACILITY,2020-07-08,1,13,0,NA,1,7,NA,NA,NA,NA,NA,state,pre-nov_ca_covid
CA,SUBSTANCE ABUSE TREATMENT FACILITY,2020-07-09,1,13,0,NA,1,7,NA,NA,NA,NA,NA,state,pre-nov_ca_covid
CA,SUBSTANCE ABUSE TREATMENT FACILITY,2020-07-10,1,13,0,NA,1,7,NA,NA,NA,NA,NA,state,pre-nov_ca_covid
CA,SUBSTANCE ABUSE TREATMENT FACILITY,2020-07-11,1,13,0,NA,1,7,NA,NA,NA,NA,54,state,pre-nov_ca_covid
CA,SUBSTANCE ABUSE TREATMENT FACILITY,2020-07-12,1,13,0,NA,1,7,NA,NA,NA,NA,91,state,pre-nov_ca_covid
CA,SUBSTANCE ABUSE TREATMENT FACILITY,2020-07-13,1,13,0,NA,1,7,NA,NA,NA,NA,89,state,pre-nov_ca_covid
CA,SUBSTANCE ABUSE TREATMENT FACILITY,2020-07-14,1,13,0,NA,1,8,NA,NA,NA,NA,81,state,pre-nov_ca_covid
CA,SUBSTANCE ABUSE TREATMENT FACILITY,2020-07-15,2,13,0,NA,1,8,NA,NA,NA,NA,95,state,pre-nov_ca_covid
CA,SUBSTANCE ABUSE TREATMENT FACILITY,2020-07-16,2,14,0,NA,1,8,NA,NA,NA,NA,76,state,pre-nov_ca_covid
CA,SUBSTANCE ABUSE TREATMENT FACILITY,2020-07-17,2,19,0,NA,1,8,NA,NA,NA,NA,81,state,pre-nov_ca_covid
CA,SUBSTANCE ABUSE TREATMENT FACILITY,2020-07-18,2,19,0,NA,1,8,NA,NA,NA,NA,110,state,pre-nov_ca_covid
CA,SUBSTANCE ABUSE TREATMENT FACILITY,2020-07-19,2,19,0,NA,1,8,NA,NA,NA,NA,119,state,pre-nov_ca_covid
CA,SUBSTANCE ABUSE TREATMENT FACILITY,2020-07-20,2,24,0,NA,1,8,NA,NA,NA,NA,580,state,pre-nov_ca_covid
CA,SUBSTANCE ABUSE TREATMENT FACILITY,2020-07-21,2,24,0,NA,1,8,NA,NA,NA,NA,635,state,pre-nov_ca_covid
CA,SUBSTANCE ABUSE TREATMENT FACILITY,2020-07-22,2,24,0,NA,1,8,NA,NA,NA,NA,623,state,pre-nov_ca_covid
CA,SUBSTANCE ABUSE TREATMENT FACILITY,2020-07-23,2,25,0,NA,1,8,NA,NA,NA,NA,619,state,pre-nov_ca_covid
CA,SUBSTANCE ABUSE TREATMENT FACILITY,2020-07-24,3,25,0,NA,1,8,NA,NA,NA,NA,642,state,pre-nov_ca_covid
CA,SUBSTANCE ABUSE TREATMENT FACILITY,2020-07-25,3,25,0,NA,1,8,NA,NA,NA,NA,642,state,pre-nov_ca_covid
CA,SUBSTANCE ABUSE TREATMENT FACILITY,2020-07-26,9,25,0,NA,1,8,NA,NA,NA,NA,722,state,pre-nov_ca_covid
CA,SUBSTANCE ABUSE TREATMENT FACILITY,2020-07-27,7,25,0,NA,1,9,NA,NA,NA,NA,720,state,pre-nov_ca_covid
CA,SUBSTANCE ABUSE TREATMENT FACILITY,2020-07-28,7,26,0,NA,1,9,NA,NA,NA,NA,707,state,pre-nov_ca_covid
CA,SUBSTANCE ABUSE TREATMENT FACILITY,2020-07-29,7,26,0,NA,1,9,NA,NA,NA,NA,696,state,pre-nov_ca_covid
CA,SUBSTANCE ABUSE TREATMENT FACILITY,2020-07-30,7,26,0,NA,1,9,NA,NA,NA,NA,806,state,pre-nov_ca_covid
CA,SUBSTANCE ABUSE TREATMENT FACILITY,2020-07-31,7,26,0,NA,2,9,NA,NA,NA,NA,824,state,pre-nov_ca_covid
CA,SUBSTANCE ABUSE TREATMENT FACILITY,2020-08-01,7,26,0,NA,2,9,NA,NA,NA,NA,815,state,pre-nov_ca_covid
CA,SUBSTANCE ABUSE TREATMENT FACILITY,2020-08-02,7,26,0,NA,2,9,NA,NA,NA,NA,821,state,pre-nov_ca_covid
CA,SUBSTANCE ABUSE TREATMENT FACILITY,2020-08-03,7,27,0,NA,2,9,NA,NA,NA,NA,825,state,pre-nov_ca_covid
CA,SUBSTANCE ABUSE TREATMENT FACILITY,2020-08-04,9,27,0,NA,2,9,NA,NA,NA,NA,837,state,pre-nov_ca_covid
CA,SUBSTANCE ABUSE TREATMENT FACILITY,2020-08-05,9,27,0,NA,2,9,NA,NA,NA,NA,842,state,pre-nov_ca_covid
CA,SUBSTANCE ABUSE TREATMENT FACILITY,2020-08-06,9,27,0,NA,5,9,NA,NA,NA,NA,827,state,pre-nov_ca_covid
CA,SUBSTANCE ABUSE TREATMENT FACILITY,2020-08-07,9,27,0,NA,5,9,NA,NA,NA,NA,877,state,pre-nov_ca_covid
CA,SUBSTANCE ABUSE TREATMENT FACILITY,2020-08-08,9,29,0,NA,5,9,NA,NA,NA,NA,795,state,pre-nov_ca_covid
CA,SUBSTANCE ABUSE TREATMENT FACILITY,2020-08-09,9,29,0,NA,5,9,NA,NA,NA,NA,795,state,pre-nov_ca_covid
CA,SUBSTANCE ABUSE TREATMENT FACILITY,2020-08-10,9,29,0,NA,6,9,NA,NA,NA,NA,779,state,pre-nov_ca_covid
CA,SUBSTANCE ABUSE TREATMENT FACILITY,2020-08-11,9,29,0,NA,8,10,NA,NA,NA,NA,774,state,pre-nov_ca_covid
CA,SUBSTANCE ABUSE TREATMENT FACILITY,2020-08-12,9,29,0,NA,8,10,NA,NA,NA,NA,451,state,pre-nov_ca_covid
CA,SUBSTANCE ABUSE TREATMENT FACILITY,2020-08-14,10,32,0,NA,8,12,NA,NA,NA,NA,189,state,pre-nov_ca_covid
CA,SUBSTANCE ABUSE TREATMENT FACILITY,2020-08-15,10,32,0,NA,8,12,NA,NA,NA,NA,181,state,pre-nov_ca_covid
CA,SUBSTANCE ABUSE TREATMENT FACILITY,2020-08-16,10,32,0,NA,8,12,NA,NA,NA,NA,178,state,pre-nov_ca_covid
CA,SUBSTANCE ABUSE TREATMENT FACILITY,2020-08-17,10,32,0,NA,8,12,NA,NA,NA,NA,177,state,pre-nov_ca_covid
CA,SUBSTANCE ABUSE TREATMENT FACILITY,2020-08-18,10,36,0,NA,8,12,NA,NA,NA,NA,196,state,pre-nov_ca_covid
CA,SUBSTANCE ABUSE TREATMENT FACILITY,2020-08-19,10,36,0,NA,8,12,NA,NA,NA,NA,215,state,pre-nov_ca_covid
CA,SUBSTANCE ABUSE TREATMENT FACILITY,2020-08-20,10,39,0,NA,8,12,NA,NA,NA,NA,107,state,pre-nov_ca_covid
CA,SUBSTANCE ABUSE TREATMENT FACILITY,2020-08-21,10,39,0,NA,8,12,NA,NA,NA,NA,89,state,pre-nov_ca_covid
CA,SUBSTANCE ABUSE TREATMENT FACILITY,2020-08-22,11,41,0,NA,8,12,NA,NA,NA,NA,101,state,pre-nov_ca_covid
CA,SUBSTANCE ABUSE TREATMENT FACILITY,2020-08-23,11,41,0,NA,8,12,NA,NA,NA,NA,111,state,pre-nov_ca_covid
CA,SUBSTANCE ABUSE TREATMENT FACILITY,2020-08-24,12,41,0,NA,8,12,NA,NA,NA,NA,788,state,pre-nov_ca_covid
CA,SUBSTANCE ABUSE TREATMENT FACILITY,2020-08-25,13,44,0,NA,8,13,NA,NA,NA,NA,829,state,pre-nov_ca_covid
CA,SUBSTANCE ABUSE TREATMENT FACILITY,2020-08-26,13,45,0,NA,8,15,NA,NA,NA,NA,871,state,pre-nov_ca_covid
CA,SUBSTANCE ABUSE TREATMENT FACILITY,2020-08-27,40,46,0,NA,9,16,NA,NA,NA,NA,1173,state,pre-nov_ca_covid
CA,SUBSTANCE ABUSE TREATMENT FACILITY,2020-08-28,59,48,0,NA,9,17,NA,NA,NA,NA,1324,state,pre-nov_ca_covid
CA,SUBSTANCE ABUSE TREATMENT FACILITY,2020-08-29,60,48,0,NA,9,17,NA,NA,NA,NA,1340,state,pre-nov_ca_covid
CA,SUBSTANCE ABUSE TREATMENT FACILITY,2020-08-30,61,48,0,NA,9,17,NA,NA,NA,NA,1360,state,pre-nov_ca_covid
CA,SUBSTANCE ABUSE TREATMENT FACILITY,2020-08-31,62,52,0,NA,9,17,NA,NA,NA,NA,1379,state,pre-nov_ca_covid
CA,SUBSTANCE ABUSE TREATMENT FACILITY,2020-09-01,62,52,0,NA,9,17,NA,NA,NA,NA,1373,state,pre-nov_ca_covid
CA,SUBSTANCE ABUSE TREATMENT FACILITY,2020-09-02,62,52,0,NA,9,17,NA,NA,NA,NA,1367,state,pre-nov_ca_covid
CA,SUBSTANCE ABUSE TREATMENT FACILITY,2020-09-03,62,52,0,NA,9,17,NA,NA,NA,NA,1367,state,pre-nov_ca_covid
CA,SUBSTANCE ABUSE TREATMENT FACILITY,2020-09-04,148,32,0,NA,9,12,NA,NA,NA,NA,1587,state,pre-nov_ca_covid
CA,SUBSTANCE ABUSE TREATMENT FACILITY,2020-09-05,149,32,0,NA,9,12,NA,NA,NA,NA,933,state,pre-nov_ca_covid
CA,SUBSTANCE ABUSE TREATMENT FACILITY,2020-09-06,151,32,0,NA,9,12,NA,NA,NA,NA,938,state,pre-nov_ca_covid
CA,SUBSTANCE ABUSE TREATMENT FACILITY,2020-09-07,151,32,0,NA,9,12,NA,NA,NA,NA,939,state,pre-nov_ca_covid
CA,SUBSTANCE ABUSE TREATMENT FACILITY,2020-09-08,151,100,0,NA,9,36,NA,NA,NA,NA,NA,state,pre-nov_ca_covid
CA,SUBSTANCE ABUSE TREATMENT FACILITY,2020-09-09,151,103,0,NA,9,71,NA,NA,NA,NA,838,state,pre-nov_ca_covid
CA,SUBSTANCE ABUSE TREATMENT FACILITY,2020-09-10,151,103,0,NA,9,71,NA,NA,NA,NA,838,state,pre-nov_ca_covid
CA,SUBSTANCE ABUSE TREATMENT FACILITY,2020-09-11,231,110,0,NA,58,71,NA,NA,NA,NA,831,state,pre-nov_ca_covid
CA,SUBSTANCE ABUSE TREATMENT FACILITY,2020-09-12,231,110,0,NA,58,71,NA,NA,NA,NA,831,state,pre-nov_ca_covid
CA,SUBSTANCE ABUSE TREATMENT FACILITY,2020-09-13,243,110,0,NA,58,71,NA,NA,NA,NA,842,state,pre-nov_ca_covid
CA,SUBSTANCE ABUSE TREATMENT FACILITY,2020-09-14,243,118,0,NA,58,72,NA,NA,NA,NA,995,state,pre-nov_ca_covid
CA,SUBSTANCE ABUSE TREATMENT FACILITY,2020-09-15,243,118,0,NA,60,72,NA,NA,NA,NA,1002,state,pre-nov_ca_covid
CA,SUBSTANCE ABUSE TREATMENT FACILITY,2020-09-16,243,120,0,NA,60,72,NA,NA,NA,NA,671,state,pre-nov_ca_covid
CA,SUBSTANCE ABUSE TREATMENT FACILITY,2020-09-18,243,125,0,NA,117,72,NA,NA,NA,NA,702,state,pre-nov_ca_covid
